Date,Adj Close,Close,High,Low,Open,Volume
2020-07-27,567.8259887695312,583.1500244140625,609.7999877929688,568.4000244140625,606.7000122070312,15611640
2020-08-03,593.5322875976562,609.5499877929688,612.0,576.7000122070312,584.0,9287782
2020-08-10,594.9441528320312,611.0,621.5999755859375,601.0999755859375,612.0,8704671
2020-08-17,616.0252685546875,632.6500244140625,643.8499755859375,606.0,614.1500244140625,9354772
2020-08-24,622.4517211914062,639.25,667.9000244140625,631.5,633.3499755859375,8746777
2020-08-31,617.2424926757812,633.9000244140625,648.4000244140625,608.4500122070312,646.0,7370269
2020-09-07,636.57080078125,653.75,658.2999877929688,619.0999755859375,639.0,7509238
2020-09-14,657.5057983398438,675.25,688.7000122070312,652.0,658.0,9510980
2020-09-21,641.7315673828125,659.0499877929688,688.5,645.0,668.6500244140625,8740309
2020-09-28,648.5474853515625,666.0499877929688,693.0,659.5,661.0,5421836
2020-10-05,691.5374145507812,710.2000122070312,712.8499755859375,665.0,669.2999877929688,10374693
2020-10-12,679.171142578125,697.5,712.9500122070312,681.1500244140625,712.9500122070312,8081791
2020-10-19,707.6038208007812,726.7000122070312,731.75,693.0,701.2999877929688,6490924
2020-10-26,708.7722778320312,727.9000244140625,741.0,711.7999877929688,730.0,11288823
2020-11-02,797.1375732421875,818.6500244140625,827.0,730.0,730.0,31348377
2020-11-09,805.26806640625,827.0,844.2999877929688,806.0,828.0,14537802
2020-11-16,803.3207397460938,825.0,855.0,819.7999877929688,828.4000244140625,7800471
2020-11-23,780.3406982421875,801.4000244140625,840.0,796.0,830.0,10936801
2020-11-30,807.7025146484375,829.5,844.5999755859375,798.0999755859375,801.4000244140625,10573957
2020-12-07,805.706298828125,827.4500122070312,841.4500122070312,813.0,829.4500122070312,7138221
2020-12-14,895.1913452148438,919.3499755859375,928.5,822.0999755859375,829.5,26782804
2020-12-21,872.3575439453125,895.9000244140625,922.0,857.0,917.0,7623395
2020-12-28,885.9896850585938,909.9000244140625,928.75,893.0499877929688,898.0,6756474
2021-01-04,981.0249633789062,1007.5,1012.5499877929688,909.25,910.5499877929688,11207501
2021-01-11,955.56201171875,981.3499755859375,1041.75,979.2999877929688,1015.5,10475318
2021-01-18,1093.149169921875,1122.6500244140625,1155.699951171875,969.0,975.2999877929688,35972719
2021-01-25,1017.2962036132812,1044.75,1194.8499755859375,1035.050048828125,1133.25,33321553
2021-02-01,1083.79345703125,1110.050048828125,1158.0,1033.050048828125,1050.0,16527572
2021-02-08,1114.93896484375,1141.949951171875,1169.6500244140625,1110.550048828125,1115.199951171875,8866269
2021-02-15,1112.0587158203125,1139.0,1231.9000244140625,1129.1500244140625,1154.9000244140625,11965902
2021-02-22,1079.39990234375,1105.550048828125,1196.449951171875,1096.0,1141.0,11733810
2021-03-01,1090.3837890625,1116.800048828125,1185.800048828125,1096.050048828125,1124.0,13772465
2021-03-08,1077.0076904296875,1103.0999755859375,1149.699951171875,1089.0,1129.0,8820937
2021-03-15,1019.2568969726562,1043.949951171875,1119.1500244140625,986.5,1112.050048828125,10752059
2021-03-22,1025.456787109375,1050.300048828125,1062.449951171875,1015.0,1046.0,7411072
2021-03-29,1033.4139404296875,1058.449951171875,1078.0,1046.1500244140625,1050.300048828125,3280965
2021-04-05,1037.1241455078125,1062.25,1099.949951171875,1015.4500122070312,1060.0,6872053
2021-04-12,986.54931640625,1010.4500122070312,1050.800048828125,980.6500244140625,1048.0,5756609
2021-04-19,981.7163696289062,1005.5,1024.0,971.0999755859375,982.0499877929688,4449514
2021-04-26,966.8270874023438,990.25,1044.0,982.3499755859375,1013.7999877929688,5761975
2021-05-03,978.2992553710938,1002.0,1017.0,970.0,984.9000244140625,4606280
2021-05-10,973.9544067382812,997.5499877929688,1035.050048828125,983.5,1005.0,3425062
2021-05-17,1003.97705078125,1028.300048828125,1088.0,988.0,1003.0,15520035
2021-05-24,994.0183715820312,1018.0999755859375,1036.75,990.0,1035.0,9060268
2021-05-31,1031.802978515625,1056.800048828125,1084.800048828125,1011.0,1013.0,7494289
2021-06-07,993.0419921875,1017.0999755859375,1067.75,1011.5,1060.0,6794869
2021-06-14,972.9292602539062,996.5,1030.9000244140625,977.0999755859375,1020.0,6529892
2021-06-21,979.1150512695312,999.3499755859375,1009.7999877929688,958.0,980.0,6272377
2021-06-28,965.5946044921875,985.5499877929688,1009.7999877929688,977.0,1001.0,4870002
2021-07-05,1002.6290893554688,1023.3499755859375,1035.9000244140625,986.9000244140625,991.4500122070312,7667862
2021-07-12,1055.8297119140625,1077.6500244140625,1090.0,1020.0999755859375,1026.199951171875,8174915
2021-07-19,1120.5911865234375,1143.75,1184.0,1061.050048828125,1075.0,20603661
2021-07-26,1149.8858642578125,1173.6500244140625,1195.0,1116.5,1139.8499755859375,8891498
2021-08-02,1207.936279296875,1232.9000244140625,1259.949951171875,1175.6500244140625,1180.0,12905168
2021-08-09,1216.9989013671875,1242.1500244140625,1257.1500244140625,1196.8499755859375,1247.0,9362264
2021-08-16,1211.2674560546875,1236.300048828125,1266.0,1216.5,1242.6500244140625,7092957
2021-08-23,1209.9937744140625,1235.0,1289.5,1191.0,1242.800048828125,10371986
2021-08-30,1401.4862060546875,1430.449951171875,1434.6500244140625,1230.0,1230.0,16724800
2021-09-06,1424.5103759765625,1453.949951171875,1462.6500244140625,1414.699951171875,1430.0,5856386
2021-09-13,1442.0970458984375,1471.9000244140625,1482.699951171875,1435.050048828125,1456.550048828125,6395784
2021-09-20,1386.2508544921875,1414.9000244140625,1462.300048828125,1392.050048828125,1460.0,6807602
2021-09-27,1331.580810546875,1359.0999755859375,1424.0,1334.25,1424.0,4783411
2021-10-04,1343.6806640625,1371.449951171875,1410.550048828125,1355.300048828125,1360.550048828125,3749752
2021-10-11,1444.2523193359375,1474.0999755859375,1479.800048828125,1369.3499755859375,1382.449951171875,5428843
2021-10-18,1263.2431640625,1289.3499755859375,1504.449951171875,1210.300048828125,1486.6500244140625,13683426
2021-10-25,1237.3775634765625,1262.949951171875,1309.300048828125,1243.75,1304.800048828125,5791910
2021-11-01,1271.20654296875,1294.449951171875,1303.699951171875,1260.5999755859375,1275.550048828125,2102640
2021-11-08,1348.051513671875,1372.699951171875,1379.9000244140625,1285.300048828125,1306.800048828125,3985357
2021-11-15,1348.2969970703125,1372.949951171875,1404.949951171875,1340.3499755859375,1378.0,3562836
2021-11-22,1303.368408203125,1327.199951171875,1424.3499755859375,1321.050048828125,1385.199951171875,6983929
2021-11-29,1358.4119873046875,1383.25,1409.949951171875,1291.800048828125,1315.0,12115491
2021-12-06,1367.2012939453125,1392.199951171875,1429.4000244140625,1368.25,1385.5,5103282
2021-12-13,1296.1505126953125,1319.8499755859375,1394.5,1313.949951171875,1381.0999755859375,5116593
2021-12-20,1336.610595703125,1361.050048828125,1394.0,1253.4000244140625,1310.0,5876960
2021-12-27,1371.9151611328125,1397.0,1411.800048828125,1350.3499755859375,1358.800048828125,3177035
2022-01-03,1343.82861328125,1368.4000244140625,1419.0,1360.0,1400.0,2446656
2022-01-10,1320.70166015625,1344.8499755859375,1380.25,1313.25,1380.0,3654289
2022-01-17,1219.2564697265625,1241.550048828125,1343.949951171875,1232.0999755859375,1343.0,6099808
2022-01-24,1121.739501953125,1142.25,1248.0,1117.0,1248.0,7684102
2022-01-31,1187.8311767578125,1209.550048828125,1222.0,1148.300048828125,1148.300048828125,4419104
2022-02-07,1153.656005859375,1174.75,1229.550048828125,1165.3499755859375,1212.800048828125,4174674
2022-02-14,1179.7291259765625,1201.300048828125,1219.300048828125,1141.0,1156.0,4523820
2022-02-21,1147.4197998046875,1168.4000244140625,1217.449951171875,1140.050048828125,1198.0,4913177
2022-02-28,1064.5352783203125,1084.0,1191.800048828125,1063.0,1156.199951171875,6266728
2022-03-07,1072.98095703125,1092.5999755859375,1134.199951171875,1037.4000244140625,1064.0,7004434
2022-03-14,1126.5023193359375,1147.0999755859375,1177.0,1072.5999755859375,1103.0,5559201
2022-03-21,1127.926513671875,1148.550048828125,1164.25,1096.0,1148.5999755859375,5438818
2022-03-28,1152.035400390625,1173.0999755859375,1176.0,1114.3499755859375,1148.550048828125,3852948
2022-04-04,1245.1822509765625,1267.949951171875,1282.800048828125,1174.3499755859375,1178.0,6746145
2022-04-11,1250.8289794921875,1273.699951171875,1286.949951171875,1247.75,1267.949951171875,2207531
2022-04-18,1292.6641845703125,1316.300048828125,1330.0,1260.699951171875,1268.949951171875,4230402
2022-04-25,1288.2449951171875,1311.800048828125,1344.699951171875,1287.0,1301.0,4947582
2022-05-02,1216.3104248046875,1238.550048828125,1310.9000244140625,1205.25,1295.0,4409134
2022-05-09,1212.7747802734375,1234.949951171875,1256.300048828125,1190.5,1235.199951171875,4140934
2022-05-16,1207.2755126953125,1229.3499755859375,1276.199951171875,1196.300048828125,1236.0,3039314
2022-05-23,1160.1373291015625,1181.3499755859375,1274.0,1150.0,1232.0,4336637
2022-05-30,1135.389892578125,1156.1500244140625,1226.9000244140625,1153.1500244140625,1187.0,7029722
2022-06-06,1103.2769775390625,1123.449951171875,1163.699951171875,1092.300048828125,1156.1500244140625,5211557
2022-06-13,1050.4429931640625,1069.6500244140625,1129.800048828125,1063.5999755859375,1109.699951171875,3973544
2022-06-20,1091.4705810546875,1106.8499755859375,1112.9000244140625,1057.449951171875,1069.6500244140625,4788534
2022-06-27,1095.8095703125,1111.25,1120.0,1075.199951171875,1116.550048828125,5762294
2022-07-04,1201.6678466796875,1218.5999755859375,1233.199951171875,1109.949951171875,1111.1500244140625,5022986
2022-07-11,1238.15380859375,1255.5999755859375,1259.800048828125,1211.1500244140625,1216.0,2291527
2022-07-18,1209.408935546875,1226.449951171875,1276.699951171875,1197.300048828125,1260.5,7025140
2022-07-25,1231.99072265625,1249.3499755859375,1252.9000244140625,1190.199951171875,1220.1500244140625,4340850
2022-08-01,1271.4842529296875,1289.4000244140625,1321.0,1248.949951171875,1258.800048828125,5015504
2022-08-08,1279.12646484375,1297.1500244140625,1324.9000244140625,1286.0,1296.800048828125,2094254
2022-08-15,1331.2420654296875,1350.0,1370.0,1289.050048828125,1297.1500244140625,3729945
2022-08-22,1305.25830078125,1323.6500244140625,1344.0,1275.050048828125,1344.0,2741947
2022-08-29,1363.093505859375,1382.300048828125,1405.550048828125,1288.0,1288.0,3677550
2022-09-05,1327.396484375,1346.0999755859375,1402.0,1330.300048828125,1386.0999755859375,1816901
2022-09-12,1284.2542724609375,1302.3499755859375,1390.0,1294.4000244140625,1351.6500244140625,2976524
2022-09-19,1288.297119140625,1306.449951171875,1353.3499755859375,1284.4000244140625,1305.550048828125,2116980
2022-09-26,1329.812255859375,1348.550048828125,1352.8499755859375,1270.25,1282.0,3188059
2022-10-03,1331.9818115234375,1350.75,1368.4000244140625,1317.699951171875,1349.050048828125,2464723
2022-10-10,1236.0830078125,1253.5,1352.1500244140625,1224.0,1324.0,4830260
2022-10-17,1149.74951171875,1165.949951171875,1281.6500244140625,1159.199951171875,1254.0,7092849
2022-10-24,1170.852294921875,1187.3499755859375,1191.199951171875,1161.1500244140625,1190.0,2281685
2022-10-31,1192.1519775390625,1208.949951171875,1234.0,1188.0999755859375,1192.9000244140625,3123480
2022-11-07,1219.2698974609375,1236.449951171875,1245.8499755859375,1183.0999755859375,1215.0,2781654
2022-11-14,1204.576904296875,1221.550048828125,1247.8499755859375,1211.0,1236.449951171875,3156222
2022-11-21,1229.1802978515625,1246.5,1254.9000244140625,1215.0999755859375,1215.0999755859375,2527196
2022-11-28,1221.735107421875,1238.949951171875,1270.5999755859375,1216.25,1245.0,3970978
2022-12-05,1165.576416015625,1182.0,1245.75,1180.300048828125,1240.0,3100160
2022-12-12,1137.7191162109375,1153.75,1184.0,1140.0,1183.9000244140625,5280120
2022-12-19,1085.5047607421875,1100.800048828125,1181.9000244140625,1024.5,1152.050048828125,3150432
2022-12-26,1084.66650390625,1099.949951171875,1123.0999755859375,1089.699951171875,1098.6500244140625,2334576
2023-01-02,1175.9305419921875,1192.5,1197.8499755859375,1099.0,1103.949951171875,7533057
2023-01-09,1156.30712890625,1172.5999755859375,1203.0999755859375,1163.0,1203.0999755859375,3041200
2023-01-16,1137.571044921875,1153.5999755859375,1223.9000244140625,1136.5999755859375,1171.8499755859375,7445674
2023-01-23,1154.926513671875,1171.199951171875,1207.0,1151.300048828125,1160.0,2553702
2023-01-30,1183.2440185546875,1196.9000244140625,1213.9000244140625,1158.0,1166.5,3027378
2023-02-06,1187.24755859375,1200.949951171875,1243.300048828125,1176.5999755859375,1200.0,4069476
2023-02-13,1213.050048828125,1227.050048828125,1232.0,1169.0999755859375,1200.949951171875,3860172
2023-02-20,1167.426513671875,1180.9000244140625,1233.0,1178.050048828125,1230.0,2136545
2023-02-27,1191.301025390625,1205.050048828125,1217.949951171875,1152.6500244140625,1187.0,3046995
2023-03-06,1201.92822265625,1215.800048828125,1228.5999755859375,1191.199951171875,1210.550048828125,1838704
2023-03-13,1179.5860595703125,1193.199951171875,1220.0999755859375,1165.0,1215.800048828125,2142618
2023-03-20,1167.9700927734375,1181.449951171875,1212.0,1162.3499755859375,1199.0,1866407
2023-03-27,1174.939697265625,1188.5,1194.4000244140625,1131.800048828125,1181.050048828125,2313655
2023-04-03,1180.9210205078125,1194.550048828125,1209.699951171875,1174.050048828125,1190.0,1894045
2023-04-10,1172.6661376953125,1186.199951171875,1199.550048828125,1158.1500244140625,1194.550048828125,2423796
2023-04-17,1194.85986328125,1208.6500244140625,1237.75,1175.699951171875,1186.199951171875,3828989
2023-04-24,1216.1639404296875,1230.199951171875,1233.8499755859375,1193.199951171875,1208.6500244140625,2371849
2023-05-01,1271.1297607421875,1285.800048828125,1294.9000244140625,1211.8499755859375,1230.199951171875,5179855
2023-05-08,1291.0496826171875,1305.949951171875,1322.9000244140625,1227.5,1285.0,3938285
2023-05-15,1245.1793212890625,1259.550048828125,1317.0,1251.9000244140625,1307.949951171875,1870045
2023-05-22,1274.44140625,1289.1500244140625,1292.4000244140625,1242.25,1259.550048828125,2351793
2023-05-29,1316.2586669921875,1331.449951171875,1359.9000244140625,1280.050048828125,1294.550048828125,4987688
2023-06-05,1335.0048828125,1345.8499755859375,1367.050048828125,1321.9000244140625,1331.0,4006828
2023-06-12,1339.964599609375,1350.8499755859375,1373.699951171875,1329.0,1346.5,3756744
2023-06-19,1274.5958251953125,1284.949951171875,1363.199951171875,1278.199951171875,1354.0,3550409
2023-06-26,1272.4630126953125,1282.800048828125,1304.949951171875,1276.0,1279.949951171875,4556071
2023-07-03,1274.0501708984375,1284.4000244140625,1334.800048828125,1273.699951171875,1289.9000244140625,4158269
2023-07-10,1270.429443359375,1280.75,1323.9000244140625,1258.5999755859375,1284.4000244140625,4523011
2023-07-17,1292.7481689453125,1303.25,1408.300048828125,1275.550048828125,1283.0999755859375,15194003
2023-07-24,1314.422119140625,1325.0999755859375,1329.199951171875,1290.5999755859375,1304.5,2993098
2023-07-31,1303.3619384765625,1313.949951171875,1338.050048828125,1283.550048828125,1310.0,2770556
2023-08-07,1290.3675537109375,1300.8499755859375,1340.0,1287.050048828125,1319.949951171875,2584587
2023-08-14,1275.7861328125,1286.1500244140625,1301.949951171875,1262.949951171875,1296.8499755859375,2501425
2023-08-21,1297.757568359375,1308.300048828125,1350.75,1282.0,1286.949951171875,3107245
2023-08-28,1366.64794921875,1377.75,1399.0,1305.1500244140625,1310.0,5329324
2023-09-04,1438.563720703125,1450.25,1454.0,1348.199951171875,1379.0,7331303
2023-09-11,1419.5185546875,1431.050048828125,1465.8499755859375,1373.5,1465.8499755859375,4978144
2023-09-18,1381.378173828125,1392.5999755859375,1440.800048828125,1388.3499755859375,1435.0,2106141
2023-09-25,1377.757568359375,1388.949951171875,1416.5999755859375,1368.050048828125,1390.0,2542328
2023-10-02,1388.173095703125,1399.449951171875,1425.0,1369.0,1388.949951171875,2286960
2023-10-09,1379.7911376953125,1391.0,1419.5999755859375,1379.8499755859375,1390.4000244140625,2112122
2023-10-16,1282.53125,1292.949951171875,1424.8499755859375,1290.0,1391.0,8543810
2023-10-23,1249.74755859375,1259.9000244140625,1301.25,1240.25,1292.0,3699000
2023-10-30,1260.758056640625,1271.0,1279.6500244140625,1232.8499755859375,1261.9000244140625,3564286
2023-11-06,1247.267822265625,1257.4000244140625,1270.0,1244.300048828125,1263.5,3925894
2023-11-13,1270.429443359375,1280.75,1286.449951171875,1244.0,1262.0,2112596
2023-11-20,1283.870361328125,1294.300048828125,1315.0,1273.0,1284.699951171875,2563974
2023-11-27,1301.8740234375,1312.449951171875,1320.0,1278.0,1294.300048828125,2425647
2023-12-04,1332.177978515625,1343.0,1357.0,1305.0,1321.0,2751308
2023-12-11,1321.6634521484375,1332.4000244140625,1363.699951171875,1310.5,1348.0,2961026
2023-12-18,1340.9071044921875,1351.800048828125,1395.0,1312.550048828125,1330.300048828125,4094259
2023-12-25,1356.9268798828125,1367.949951171875,1383.8499755859375,1349.0,1351.800048828125,2100776
2024-01-01,1394.17431640625,1405.5,1421.3499755859375,1346.0999755859375,1367.949951171875,3462938
2024-01-08,1420.510498046875,1432.050048828125,1472.0,1365.4000244140625,1405.449951171875,6765726
2024-01-15,1370.8140869140625,1381.949951171875,1447.0,1370.6500244140625,1435.0,3563819
2024-01-22,1279.9521484375,1290.3499755859375,1381.949951171875,1280.0,1381.949951171875,2879409
2024-01-29,1330.49169921875,1341.300048828125,1343.75,1287.449951171875,1290.3499755859375,4579833
2024-02-05,1339.150146484375,1346.9000244140625,1357.800048828125,1326.6500244140625,1350.0,4247847
2024-02-12,1391.0498046875,1399.0999755859375,1401.0,1315.050048828125,1345.0,3562808
2024-02-19,1421.27490234375,1429.5,1438.800048828125,1392.050048828125,1401.050048828125,4460273
2024-02-26,1506.8795166015625,1515.5999755859375,1550.0,1413.300048828125,1424.0,11561852
2024-03-04,1534.2711181640625,1543.1500244140625,1588.0,1508.0,1588.0,5757659
2024-03-11,1473.7711181640625,1482.300048828125,1561.3499755859375,1458.050048828125,1543.1500244140625,4841913
2024-03-18,1460.7962646484375,1469.25,1505.5999755859375,1435.050048828125,1482.3499755859375,2293433
2024-03-25,1506.2830810546875,1515.0,1525.0,1449.0,1469.25,2661360
2024-04-01,1541.1810302734375,1550.0999755859375,1561.9000244140625,1510.75,1529.0,6964557
2024-04-08,1501.9580078125,1510.6500244140625,1582.0,1488.3499755859375,1563.0,5765619
2024-04-15,1493.0594482421875,1501.699951171875,1530.0,1453.949951171875,1490.0,4232594
2024-04-22,1630.613525390625,1640.050048828125,1652.699951171875,1507.0,1517.050048828125,8990889
2024-04-29,1653.978271484375,1663.550048828125,1706.8499755859375,1625.5,1656.5,8383416
2024-05-06,1677.0447998046875,1686.75,1705.0,1656.199951171875,1669.949951171875,6602831
2024-05-13,1812.31201171875,1822.800048828125,1839.5999755859375,1675.5999755859375,1689.8499755859375,6977780
2024-05-20,1878.9761962890625,1889.8499755859375,1925.0,1813.6500244140625,1813.6500244140625,6118587
2024-05-27,1896.3258056640625,1907.300048828125,1950.050048828125,1854.4000244140625,1899.0,6849098
2024-06-03,1850.642578125,1855.3499755859375,1985.4000244140625,1711.25,1980.0,8104213
2024-06-10,1834.8328857421875,1839.5,1885.9000244140625,1820.0,1860.0,7100772
2024-06-17,1882.26220703125,1887.050048828125,1924.9000244140625,1805.6500244140625,1839.5,9415516
2024-06-24,1817.7762451171875,1822.4000244140625,1968.949951171875,1812.5999755859375,1891.0,9337475
2024-07-01,1888.845458984375,1893.6500244140625,1908.9000244140625,1806.75,1821.550048828125,5684802
2024-07-08,1903.60791015625,1908.449951171875,1949.699951171875,1866.0,1904.800048828125,3533326
2024-07-15,1764.012939453125,1768.5,1939.0999755859375,1765.0,1913.0,7069149
2024-07-22,1833.9849853515625,1838.6500244140625,1856.800048828125,1687.550048828125,1768.0,6037489
2024-07-29,1814.883544921875,1819.5,1865.0,1807.4000244140625,1855.0,3720546
2024-08-05,1794.8345947265625,1799.4000244140625,1832.9000244140625,1765.0999755859375,1765.0999755859375,3579610
2024-08-12,1871.6890869140625,1876.449951171875,1890.9000244140625,1790.550048828125,1791.0,3698654
2024-08-19,1879.8682861328125,1884.6500244140625,1925.0,1866.0,1886.0,3846666
2024-08-26,1894.531005859375,1899.3499755859375,1957.449951171875,1863.550048828125,1882.0999755859375,4577526
2024-09-02,1867.5994873046875,1872.3499755859375,1920.0,1860.0,1920.0,3164421
2024-09-09,1983.0059814453125,1988.050048828125,2023.0,1859.050048828125,1872.3499755859375,5905811
2024-09-16,2042.9036865234375,2048.10009765625,2058.85009765625,1967.5999755859375,1987.75,3466026
2024-09-23,2026.146240234375,2031.300048828125,2106.0,1991.8499755859375,2057.0,5639713
2024-09-30,1929.5418701171875,1934.449951171875,2065.39990234375,1919.550048828125,2035.0,4317774
2024-10-07,1933.5816650390625,1938.5,1971.800048828125,1900.949951171875,1944.0,3947476
2024-10-14,1845.0069580078125,1849.699951171875,1970.0,1763.6500244140625,1939.1500244140625,7417787
2024-10-21,1690.6495361328125,1694.949951171875,1865.0,1677.0999755859375,1855.0,5727488
2024-10-28,1643.1204833984375,1647.300048828125,1709.6500244140625,1632.5999755859375,1705.0,4738880
2024-11-04,1656.4366455078125,1660.6500244140625,1700.050048828125,1590.0,1652.9000244140625,4714489
2024-11-11,1614.74267578125,1618.8499755859375,1665.550048828125,1586.75,1655.0,2491172
2024-11-18,1661.5736083984375,1665.800048828125,1676.0,1601.699951171875,1619.0,2513820
2024-11-25,1713.64111328125,1718.0,1742.4000244140625,1686.699951171875,1689.9000244140625,5938373
2024-12-02,1734.3385009765625,1738.75,1772.0,1709.050048828125,1726.9000244140625,3667432
2024-12-09,1753.3900146484375,1757.8499755859375,1782.6500244140625,1699.949951171875,1730.0999755859375,4120224
2024-12-16,1653.19482421875,1657.4000244140625,1775.0,1650.0,1757.8499755859375,3813973
2024-12-23,1645.7138671875,1649.9000244140625,1691.0,1646.1500244140625,1668.050048828125,1495604
2024-12-30,1695.686767578125,1700.0,1721.199951171875,1633.4000244140625,1646.25,4373463
2025-01-06,1596.1898193359375,1600.25,1704.699951171875,1591.0,1701.0,3645694
2025-01-13,1570.2059326171875,1574.199951171875,1616.25,1506.699951171875,1580.199951171875,10830549
2025-01-20,1523.199951171875,1523.199951171875,1624.949951171875,1517.550048828125,1600.0,6236068
