Date,Adj Close,Close,High,Low,Open,Volume
2021-08-30,384.2869567871094,392.7749938964844,402.3999938964844,379.0,384.0,1429998
2021-09-06,407.2057800292969,416.20001220703125,425.0,393.9750061035156,394.8500061035156,1179740
2021-09-13,416.1824645996094,425.375,444.92498779296875,413.70001220703125,414.5,1178154
2021-09-20,439.2235107421875,448.92498779296875,459.0,408.45001220703125,430.0,6334610
2021-09-27,444.8737487792969,454.70001220703125,469.6000061035156,438.5,452.3999938964844,1883498
2021-10-04,432.88848876953125,442.45001220703125,456.4750061035156,430.75,453.0,515656
2021-10-11,447.5398254394531,457.42498779296875,467.5,438.95001220703125,442.45001220703125,673374
2021-10-18,440.03070068359375,449.75,463.6499938964844,436.1000061035156,460.0,825778
2021-10-25,469.6759033203125,480.04998779296875,487.5,445.2250061035156,456.5,2139784
2021-11-01,500.88653564453125,511.95001220703125,525.0,486.1000061035156,490.5,2383202
2021-11-08,514.8775024414062,526.25,545.75,503.0,517.75,1392120
2021-11-15,508.4934387207031,519.7249755859375,533.6749877929688,498.32501220703125,529.0,650198
2021-11-22,458.64453125,468.7749938964844,527.4749755859375,464.5249938964844,527.4749755859375,529400
2021-11-29,485.3056640625,496.0249938964844,502.54998779296875,450.0,460.0,1030952
2021-12-06,485.4279479980469,496.1499938964844,510.07501220703125,482.25,496.0249938964844,414228
2021-12-13,496.655029296875,507.625,514.9749755859375,485.04998779296875,498.0,620980
2021-12-20,478.0411376953125,488.6000061035156,507.625,480.0249938964844,504.5,568458
2021-12-27,494.9917297363281,505.92498779296875,536.5,486.5,488.6000061035156,562422
2022-01-03,488.8768005371094,499.67498779296875,523.75,492.5,511.0,492692
2022-01-10,506.1698303222656,517.3499755859375,519.4500122070312,482.8500061035156,502.17498779296875,771212
2022-01-17,484.767578125,495.4750061035156,529.0,492.17498779296875,517.5,375582
2022-01-24,425.6728515625,435.07501220703125,497.9750061035156,432.7749938964844,495.4750061035156,634130
2022-01-31,494.5270080566406,505.45001220703125,512.375,418.17498779296875,425.67498779296875,5143216
2022-02-07,509.3985595703125,520.6500244140625,536.0,500.04998779296875,502.5,1163782
2022-02-14,513.0185546875,524.3499755859375,567.0,497.5,519.25,1792458
2022-02-21,517.1033935546875,528.5250244140625,562.75,500.0,512.5,1452880
2022-02-28,502.84332275390625,513.9500122070312,543.4249877929688,509.79998779296875,530.0,523942
2022-03-07,480.8540344238281,491.4750061035156,519.0,482.9750061035156,510.0,789930
2022-03-14,480.75616455078125,491.375,502.45001220703125,483.8500061035156,496.6000061035156,1258052
2022-03-21,484.4740295410156,495.17498779296875,504.8999938964844,482.6499938964844,496.95001220703125,1254136
2022-03-28,534.0784301757812,545.875,549.875,488.0,502.5,1180378
2022-04-04,564.1149291992188,576.5750122070312,592.5,545.2000122070312,550.0,2275842
2022-04-11,563.1365966796875,575.5750122070312,591.4749755859375,569.8250122070312,580.75,1175362
2022-04-18,556.9727172851562,569.2750244140625,612.5,560.0250244140625,573.9500122070312,1441516
2022-04-25,555.896484375,568.1749877929688,600.5,552.5250244140625,568.9749755859375,775252
2022-05-02,524.3922729492188,535.9749755859375,583.0750122070312,521.0,565.5,1583818
2022-05-09,484.22943115234375,494.92498779296875,555.8499755859375,477.4750061035156,537.0,1624320
2022-05-16,496.3614807128906,507.32501220703125,528.5,487.5,501.5,960104
2022-05-23,490.906982421875,501.75,526.0,482.67498779296875,511.70001220703125,430058
2022-05-30,490.4911804199219,501.32501220703125,518.5,491.625,510.0,427348
2022-06-06,468.5507507324219,478.8999938964844,503.6499938964844,470.17498779296875,502.0,436068
2022-06-13,442.6723937988281,452.45001220703125,491.5,445.04998779296875,472.5,671418
2022-06-20,473.8585510253906,484.32501220703125,486.125,442.5,454.7250061035156,499796
2022-06-27,438.3919372558594,448.07501220703125,489.79998779296875,442.67498779296875,489.4750061035156,464428
2022-07-04,433.74456787109375,443.32501220703125,449.0,429.5249938964844,440.0,3220856
2022-07-11,485.2322998046875,495.95001220703125,498.45001220703125,440.125,442.70001220703125,1472260
2022-07-18,489.04803466796875,499.8500061035156,519.0,491.0,491.67498779296875,578376
2022-07-25,486.8716125488281,492.625,516.0,488.9750061035156,502.29998779296875,570674
2022-08-01,489.6883239746094,495.4750061035156,529.0,477.5,497.29998779296875,2022506
2022-08-08,492.50506591796875,498.32501220703125,508.5,489.0249938964844,495.4750061035156,1398246
2022-08-15,528.5540161132812,534.7999877929688,542.0999755859375,498.32501220703125,498.32501220703125,806286
2022-08-22,536.757080078125,543.0999755859375,559.5,515.1500244140625,537.0,840130
2022-08-29,539.5244140625,545.9000244140625,555.5,521.4249877929688,522.875,1464770
2022-09-05,573.5226440429688,580.2999877929688,585.5,543.1500244140625,543.1500244140625,1087394
2022-09-12,537.6466064453125,544.0,578.5,541.0999755859375,555.5,569202
2022-09-19,539.5985107421875,545.9749755859375,554.9500122070312,521.0,546.7249755859375,920568
2022-09-26,543.8977661132812,550.3250122070312,558.9249877929688,529.9500122070312,540.5250244140625,769200
2022-10-03,571.0518188476562,577.7999877929688,581.7000122070312,550.0,552.5,683736
2022-10-10,576.2652587890625,583.0750122070312,592.9000244140625,567.5750122070312,576.9500122070312,2140020
2022-10-17,599.07080078125,606.1500244140625,612.0250244140625,576.4749755859375,578.0750122070312,1227692
2022-10-24,603.59228515625,610.7249755859375,620.0,590.5999755859375,610.5,1228400
2022-10-31,604.3582763671875,611.5,636.75,600.0,611.0,923884
2022-11-07,602.4557495117188,609.5750122070312,622.9749755859375,591.8250122070312,611.5,397404
2022-11-14,579.94677734375,586.7999877929688,614.9249877929688,552.5499877929688,610.0,755852
2022-11-21,598.2800903320312,605.3499755859375,607.7249755859375,578.1500244140625,589.75,762686
2022-11-28,608.1138916015625,615.2999877929688,621.0,602.5,604.9749755859375,429816
2022-12-05,628.9921264648438,636.4249877929688,642.5750122070312,607.9000244140625,619.8499755859375,742396
2022-12-12,622.9880981445312,630.3499755859375,643.8499755859375,616.0250244140625,637.5,495638
2022-12-19,591.4359130859375,598.4249877929688,635.5,587.5,630.3499755859375,1005140
2022-12-26,592.7702026367188,599.7750244140625,605.0,583.5,597.5,894568
2023-01-02,594.3021240234375,601.3250122070312,609.0250244140625,590.0,599.25,893752
2023-01-09,614.1673583984375,621.4249877929688,635.5,596.2000122070312,603.5,1084046
2023-01-16,601.146240234375,608.25,629.9000244140625,605.5,621.4249877929688,375986
2023-01-23,610.3128662109375,617.5250244140625,628.2000122070312,599.7249755859375,608.25,212228
2023-01-30,671.1934814453125,679.125,696.4749755859375,602.5250244140625,617.0,1745056
2023-02-06,680.2860717773438,688.3250122070312,696.875,676.875,689.2999877929688,392856
2023-02-13,700.7442626953125,709.0250244140625,726.7000122070312,669.8250122070312,688.3250122070312,636260
2023-02-20,720.4365844726562,728.9500122070312,746.9749755859375,700.5,712.0,1630884
2023-02-27,711.4428100585938,719.8499755859375,737.0,707.5,731.0750122070312,623152
2023-03-06,749.8884887695312,758.75,767.5,717.5,723.3499755859375,1025726
2023-03-13,711.3687133789062,719.7750244140625,760.5499877929688,702.2249755859375,759.9749755859375,868610
2023-03-20,706.0070190429688,714.3499755859375,807.5,680.0250244140625,807.5,1271350
2023-03-27,681.5214233398438,689.5750122070312,722.4749755859375,676.0,712.9749755859375,502722
2023-04-03,712.7276611328125,721.1500244140625,724.875,672.5250244140625,687.7999877929688,558306
2023-04-10,728.318359375,736.9249877929688,739.0,690.9249877929688,724.5,525362
2023-04-17,731.579833984375,740.2249755859375,751.9749755859375,723.625,737.0,631638
2023-04-24,731.4563598632812,740.0999755859375,761.4249877929688,709.5250244140625,744.5,862458
2023-05-01,710.3309326171875,718.7249755859375,775.0,713.5,740.0999755859375,2367846
2023-05-08,700.101806640625,708.375,724.4000244140625,693.5,724.4000244140625,2365734
2023-05-15,693.4553833007812,701.6500244140625,724.5,699.25,707.6749877929688,888432
2023-05-22,722.0672607421875,730.5999755859375,733.9500122070312,692.5,702.5,1485278
2023-05-29,712.332275390625,720.75,738.9000244140625,710.625,735.0,1524638
2023-06-05,720.5601196289062,729.0750122070312,739.5,713.5,720.7750244140625,533882
2023-06-12,755.892578125,764.8250122070312,777.4500122070312,725.5750122070312,730.4749755859375,1786004
2023-06-19,776.6719970703125,785.8499755859375,820.0,759.5250244140625,780.0,1696919
2023-06-26,758.1409301757812,767.0999755859375,797.7000122070312,758.0,780.0,761302
2023-07-03,781.0700073242188,790.2999877929688,799.7000122070312,762.0499877929688,770.0499877929688,749015
2023-07-10,784.4797973632812,793.75,809.4000244140625,777.4000244140625,792.9000244140625,543456
2023-07-17,781.1194458007812,790.3499755859375,801.25,775.0499877929688,793.7999877929688,286776
2023-07-24,761.0949096679688,764.25,789.9000244140625,761.2000122070312,782.5499877929688,635380
2023-07-31,759.3023681640625,762.4500122070312,805.0,759.2000122070312,768.0999755859375,778763
2023-08-07,739.086181640625,742.1500244140625,766.2999877929688,718.0,764.4000244140625,1207967
2023-08-14,744.5634765625,747.6500244140625,754.25,732.0,742.1500244140625,249131
2023-08-21,701.790771484375,704.7000122070312,754.0,701.7000122070312,751.3499755859375,588246
2023-08-28,742.17333984375,745.25,747.9000244140625,710.0,710.0,419657
2023-09-04,803.7680053710938,807.0999755859375,809.5,735.5999755859375,745.0,826513
2023-09-11,791.4192504882812,794.7000122070312,816.5,772.4000244140625,814.0,774030
2023-09-18,890.6080322265625,894.2999877929688,946.7999877929688,790.25,804.5,13516258
2023-09-25,871.5869140625,875.2000122070312,950.0,868.25,901.9000244140625,2269216
2023-10-02,868.7984619140625,872.4000244140625,899.0,865.5499877929688,875.2000122070312,593115
2023-10-09,869.8441162109375,873.4500122070312,897.1500244140625,860.0499877929688,871.0,1342288
2023-10-16,915.5048217773438,919.2999877929688,950.0,872.9000244140625,873.4500122070312,972466
2023-10-23,859.7857666015625,863.3499755859375,926.75,853.0,919.3499755859375,775562
2023-10-30,967.6885375976562,971.7000122070312,978.0,814.0,866.75,5305520
2023-11-06,946.0780639648438,950.0,991.0,912.2000122070312,982.0,1323166
2023-11-13,965.64697265625,969.6500244140625,988.9500122070312,936.0499877929688,958.9000244140625,682864
2023-11-20,1005.7308349609375,1009.9000244140625,1025.0,960.9000244140625,969.7000122070312,901807
2023-11-27,984.9170532226562,989.0,1025.5,974.5999755859375,1009.9000244140625,1280215
2023-12-04,1001.0999755859375,1005.25,1038.0,977.4500122070312,997.0,1105115
2023-12-11,964.551513671875,968.5499877929688,1014.2000122070312,952.9000244140625,1008.0,674254
2023-12-18,947.3229370117188,951.25,990.0999755859375,901.5499877929688,968.5499877929688,921210
2023-12-25,943.0904541015625,947.0,959.5999755859375,926.0,951.25,786895
2024-01-01,940.1028442382812,944.0,956.5,929.9000244140625,947.2999877929688,580637
2024-01-08,1018.02978515625,1022.25,1032.5,944.0,949.0,1253839
2024-01-15,1069.1180419921875,1073.550048828125,1114.800048828125,1025.3499755859375,1025.3499755859375,1271578
2024-01-22,1056.0223388671875,1060.4000244140625,1120.4000244140625,1047.0,1073.550048828125,810637
2024-01-29,1183.593505859375,1188.5,1215.0,1050.699951171875,1060.4000244140625,3865642
2024-02-05,1161.136474609375,1165.949951171875,1200.9000244140625,1141.1500244140625,1195.050048828125,970402
2024-02-12,1231.1463623046875,1236.25,1255.0,1140.25,1182.0,1034006
2024-02-19,1288.408935546875,1293.75,1299.5,1236.25,1240.0,1006855
2024-02-26,1302.6500244140625,1308.050048828125,1333.0,1252.0,1300.25,1215447
2024-03-04,1318.4345703125,1323.9000244140625,1336.699951171875,1245.949951171875,1316.199951171875,1110467
2024-03-11,1274.7156982421875,1280.0,1359.0,1222.4000244140625,1331.050048828125,1158392
2024-03-18,1236.175537109375,1241.300048828125,1295.0,1222.550048828125,1265.050048828125,782728
2024-03-25,1268.441650390625,1273.699951171875,1331.949951171875,1228.1500244140625,1241.300048828125,980384
2024-04-01,1357.7215576171875,1363.3499755859375,1380.0,1265.300048828125,1278.0,3545695
2024-04-08,1378.037353515625,1383.75,1485.3499755859375,1374.449951171875,1409.949951171875,3826525
2024-04-15,1416.57763671875,1422.449951171875,1444.0,1346.050048828125,1373.9000244140625,1626797
2024-04-22,1449.4912109375,1455.5,1489.949951171875,1418.0999755859375,1435.0999755859375,1998026
2024-04-29,1441.922607421875,1447.9000244140625,1514.0,1421.699951171875,1470.0,2366489
2024-05-06,1409.6064453125,1415.449951171875,1477.0,1376.4000244140625,1459.449951171875,1727852
2024-05-13,1586.6724853515625,1593.25,1634.4000244140625,1394.550048828125,1416.550048828125,3011253
2024-05-20,1479.018798828125,1485.1500244140625,1598.9000244140625,1472.5,1583.0999755859375,1412687
2024-05-27,1569.94189453125,1576.449951171875,1648.8499755859375,1478.050048828125,1485.1500244140625,3255548
2024-06-03,1559.4354248046875,1565.9000244140625,1689.550048828125,1489.050048828125,1625.0,2337854
2024-06-10,1729.1817626953125,1736.3499755859375,1759.800048828125,1573.5999755859375,1575.0,2192690
2024-06-17,1680.9317626953125,1687.9000244140625,1797.949951171875,1655.0,1736.3499755859375,897882
2024-06-24,1627.8021240234375,1634.550048828125,1725.0,1625.0,1687.800048828125,886821
2024-07-01,1698.210205078125,1705.25,1805.0,1585.550048828125,1643.9000244140625,4496833
2024-07-08,1701.6458740234375,1708.699951171875,1897.800048828125,1647.0,1710.5999755859375,4468858
2024-07-15,1633.2794189453125,1640.050048828125,1751.6500244140625,1601.699951171875,1718.949951171875,1397859
2024-07-22,1713.5,1713.5,1720.0,1554.5,1611.0,1202870
2024-07-29,1715.1500244140625,1715.1500244140625,1765.0,1685.0,1715.0,1133054
2024-08-05,1604.800048828125,1604.800048828125,1668.8499755859375,1539.0999755859375,1656.0,2438988
2024-08-12,1718.6500244140625,1718.6500244140625,1749.0,1565.050048828125,1601.0,2729562
2024-08-19,1723.5999755859375,1723.5999755859375,1779.0,1671.5,1723.25,2071311
2024-08-26,1703.9000244140625,1703.9000244140625,1764.800048828125,1671.0,1723.5999755859375,2059569
2024-09-02,1724.449951171875,1724.449951171875,1743.5,1650.0,1703.9000244140625,1984956
2024-09-09,1888.0,1888.0,1899.0,1722.6500244140625,1737.699951171875,2573475
2024-09-16,1930.0999755859375,1930.0999755859375,1988.4000244140625,1843.050048828125,1888.0,2655227
2024-09-23,2119.5,2119.5,2197.14990234375,1907.8499755859375,1944.050048828125,4174275
2024-09-30,2056.14990234375,2056.14990234375,2199.550048828125,2030.0,2120.0,1944735
2024-10-07,2019.300048828125,2019.300048828125,2079.449951171875,1890.25,2045.0,2928264
2024-10-14,2022.4000244140625,2022.4000244140625,2096.949951171875,1972.0,2025.4000244140625,1479956
2024-10-21,1849.1500244140625,1849.1500244140625,2054.050048828125,1826.1500244140625,2025.0,1561022
2024-10-28,1917.0999755859375,1917.0999755859375,1925.0,1795.800048828125,1850.050048828125,994234
2024-11-04,1787.550048828125,1787.550048828125,1931.0999755859375,1732.9000244140625,1900.0,3564274
2024-11-11,1808.449951171875,1808.449951171875,1820.0,1730.0999755859375,1790.0,1522870
2024-11-18,1837.949951171875,1837.949951171875,1869.949951171875,1781.300048828125,1800.0,1008693
2024-11-25,1853.0999755859375,1853.0999755859375,1880.0,1780.5,1864.0,1009732
2024-12-02,2082.050048828125,2082.050048828125,2103.5,1814.0,1850.0,2999956
2024-12-09,2088.699951171875,2088.699951171875,2168.14990234375,2015.0,2082.5,1552602
2024-12-16,1977.5,1977.5,2165.0,1966.6500244140625,2089.10009765625,1114321
2024-12-23,2072.949951171875,2072.949951171875,2114.0,1964.0,1992.5999755859375,672022
2024-12-30,2337.550048828125,2337.550048828125,2387.699951171875,2071.89990234375,2084.550048828125,5864884
2025-01-06,1977.449951171875,1977.449951171875,2417.0,1960.699951171875,2377.449951171875,2937974
2025-01-13,1923.3499755859375,1923.3499755859375,1954.949951171875,1772.3499755859375,1925.050048828125,2926603
2025-01-20,1842.8499755859375,1842.8499755859375,1947.0,1835.449951171875,1938.800048828125,1890143
